"Laufende
Nummer";"Regional-
schlüssel";"Gemeinde-
schlüsselnr.";"Vgem-
schlüssel";Bezeichnung;Spalte001;Spalte002;Spalte003;Spalte004;Spalte005;Spalte006;Spalte007;Spalte008;Spalte009;Spalte010;Spalte011;Spalte012;Spalte013;Spalte014;Spalte015;Spalte016;Spalte017;Spalte018;Spalte019;Spalte020;Spalte021;Spalte022;Spalte023;Spalte024;Spalte025;Spalte026;Spalte027;Spalte028;Spalte029;Spalte030;Spalte031;Spalte032;Spalte033;Spalte034;Spalte035;Spalte036;Spalte037;Spalte038;Spalte039;Spalte040;Spalte041;Spalte042;Spalte043;Spalte044;Spalte045;Spalte046;Spalte047;Spalte048;Spalte049;Spalte050;Spalte051;Spalte052;Spalte053;Spalte054;Spalte055;Spalte056;Spalte057;Spalte058;Spalte059;Spalte060;Spalte061;Spalte062;Spalte063;Spalte064;Spalte065;Spalte066;Spalte067;Spalte068;Spalte069;Spalte070;Spalte071;Spalte072;Spalte073;Spalte074;Spalte075;Spalte076;Spalte077;Spalte078;Spalte079;Spalte080;Spalte081;Spalte082;Spalte083;Spalte084;Spalte085;Spalte086;Spalte087;Spalte088;Spalte089;Spalte090;Spalte091;Spalte092;Spalte093;Spalte094;Spalte095;Spalte096;Spalte097;Spalte098;Spalte099;Spalte100;Spalte101;Spalte102;Spalte103;Spalte104;Spalte105;Spalte106;Spalte107;Spalte108;Spalte109;Spalte110;Spalte111;Spalte112;Spalte113;Spalte114;Spalte115;Spalte116;Spalte117;Spalte118;Spalte119;Spalte120;Spalte121;Spalte122;Spalte123;Spalte124;Spalte125;Spalte126;Spalte127;Spalte128;Spalte129;Spalte130;Spalte131;Spalte132;Spalte133;Spalte134;Spalte135;Spalte136;Spalte137;Spalte138;Spalte139;Spalte140;Spalte141;Spalte142;Spalte143;Spalte144;Spalte145
1046;9376169;169;342;Stulln;15.5286;44.07;37.4;4.79;73.8;69.01;810.61;441.43;55.71;36.68;192.23;1272;1682;1653;833;29.9528301886793;-1.72413793103449;81.9059884095299;106.439150032196;76;159;48;141;102;442;435;250;8;14;15;14;0;125;124;121;146;-22;75;66;51;–;–;–;–;–;–;–;–;–;–;–;515;255;260;21;4;436;•;•;23;419;81.3592233009709;762;666;87.4015748031496;-247;0;2;5;7;7;1;22;22;1427;648;2261;–;11;15;4;415;15155;1671;100;1650;98.7;1650;98.7432675044883;–;125.9;3;10;4;5;7;7;–;–;7;–;1;6;493;736;35;216;485;3990;–;–;–;7;5;2;5;0;0;0;0;•;3;11;899;31509.496;35049.4949944383;4754.755;5288.93770856507;1032;619.076184763047;29305;28396.3178294574;2373.108;17.634;117.935;1214.55;1020.589;300;299.997456247456;350.000356425762;1408.37270029674;1037.11038575668;1489.44272997033;4.22314540059347;–
1047;9376170;170;;Teublitz, St;38.2325;196.18;44.26;30.16;219.76;195.81;1083.39;1704.62;251.5;96;540.52;6915;7370;7341;3645;6.16052060737526;-0.393487109905024;180.878890923359;192.021972273084;376;515;203;519;432;1842;1820;1634;62;56;68;66;-10;467;393;413;386;7;200;219;153;2;351;31;–;–;–;–;–;–;–;–;1849;1227;622;147;–;1143;268;203;235;1366;73.8777717685235;3216;2733;84.9813432835821;-1367;0;4;4;6;4;3;21;21;413;83;•;–;64;48;3;•;•;7341;100;7234;98.5;7234;98.5290111686189;375;110.5;5;167;27;47;28;21;6;1;37;5;9;23;2340;3511;116;1228;2167;17847;•;•;•;45;29;16;45;1;86;45;22;16;28;56;3907;129164.939;33059.8768876376;19804.078;5068.870744817;4349;599.283450461623;119854;27558.9790756496;7017.673;28.926;611.839;1912.91;4442.923;330.017113519681;329.999568514503;350.000154702492;957.129432624114;432.907937806874;991.203764320786;261.979814511729;249.699225648689
1048;9376171;171;339;Teunz;30.7293;60.67;14.01;5.93;144.63;144.62;1407.78;1286.74;20.31;41.33;282.51;1734;1907;1841;927;6.17070357554788;-3.46093340325118;56.4269443540514;59.9088838268793;94;142;63;182;94;477;464;325;16;15;14;18;-3;75;54;65;64;-10;83;69;62;1;70;4;–;–;–;–;–;–;–;–;503;328;175;33;•;99;14;•;62;357;70.9741550695825;830;684;82.4096385542169;-327;4;11;9;10;12;0;46;42;2016;719;3549;–;9;4;1;•;•;1831;98.8;1767;95.4;1767;95.3588774959525;71;135.8;6;28;1;1;11;9;2;–;13;1;1;11;577;828;29;244;555;4668;–;–;–;7;7;–;9;0;0;0;0;7;21;23;891;31011.206;34804.9450056117;4359.783;4893.13468013468;984;528.464017185822;25850;26270.325203252;1335.436;25.442;114.943;268.145;924.771;350.006878525244;349.998477512865;350;726.175095160413;271.89287656335;744.484502446982;419.42142468733;360.024070021882
1049;9376172;172;345;Thanstein;27.8593;19.72;7.57;1.68;98.32;98.33;1262.63;1244.87;27.2;38.35;183.87;975;1012;962;499;-1.33333333333333;-4.94071146245059;34.9964106245513;34.529791816224;36;83;47;94;58;236;241;167;2;13;7;10;3;31;22;25;34;-12;–;–;–;–;–;–;–;–;–;–;–;–;–;–;73;34;39;•;•;•;19;•;•;51;69.8630136986301;411;389;94.647201946472;-338;0;12;17;13;4;0;46;46;1574;634;1291;–;7;2;–;–;–;957;98.8;868;89.6;810;83.5913312693499;5;128.5;2;•;1;1;3;1;1;1;6;–;1;5;278;406;11;109;286;2346;50;1212;7445;3;3;–;3;0;0;0;0;–;3;5;447;14877.989;33284.0917225951;1868.147;4179.29977628635;478;490.759753593429;12579;26315.89958159;624.675;30.792;65.188;157.374;369.431;449.978079789566;450.006903216899;349.998169436919;648.676012461059;295.803738317757;644.306334371755;366.907580477674;390.419958419958
1050;9376173;173;343;Trausnitz;17.6276;24.65;2.68;7.19;80.01;80.01;721.51;784.59;57.23;37.76;144.6;979;975;949;490;-3.06435137895812;-2.66666666666666;55.5303460011344;53.8287010777085;38;64;22;83;58;218;236;230;13;5;11;13;-8;42;50;46;44;6;–;–;–;1;20;2;–;–;–;–;–;–;–;–;47;23;24;•;–;•;•;–;•;19;40.4255319148936;442;414;93.6651583710407;-395;0;6;8;4;3;1;22;22;882;•;•;•;7;4;–;–;–;940;100;874;93;874;92.9787234042553;–;125;1;•;5;6;2;2;–;–;2;–;–;2;336;466;15;152;299;2573;•;•;•;–;–;–;–;0;0;0;0;–;•;7;514;13980.987;27200.3638132296;1702.187;3311.64785992218;577;596.074380165289;13493;23384.7487001733;638.213;19.173;57.568;162.614;397.602;379.964328180737;350;330.000384916409;680.397654584222;398.097014925373;721.142857142857;492.63539445629;427.170526315789
1051;9376175;175;346;Wackersdorf;33.5552;134.34;223.76;29.95;239.63;215.9;551;1751.34;232.4;130.1;657.55;3896;5023;5243;2656;34.5739219712526;4.37985267768266;116.090584028605;156.227651966627;277;394;149;392;314;1489;1254;974;55;38;57;57;-19;521;480;456;427;53;198;189;130;2;262;21;–;–;–;–;–;–;–;–;5826;4211;1615;822;•;•;1018;1321;232;5271;90.4737384140062;2418;1867;77.2125723738627;3404;0;1;6;4;2;1;14;14;645;•;•;–;55;49;20;2692;112195;5240;100;5174;98.7;5174;98.7404580152672;181;126.2;3;26;30;44;19;17;1;1;29;–;13;16;1530;2475;105;887;1483;12590;86;6778;34262;34;28;6;48;1;59;59;53;14;21;45;2598;95998.35;36950.8660508083;15073.321;5801.89414934565;2917;568.172964550058;88387;30300.651354131;15204.677;14.547;639.504;10443.979;4102.977;249.991407458326;280.000350271899;349.999986560256;2880.2191702974;2807.32373555598;3096.36995643114;–;–
1052;9376176;176;344;Weiding;22.4286;11.39;2.6;1.14;52.12;52.11;570.41;1525.51;3.16;27.7;92.6;655;532;468;268;-28.5496183206107;-12.0300751879699;29.2019616584931;20.8649130628622;11;28;9;40;16;99;137;128;2;1;11;3;-2;13;12;20;15;-3;–;–;–;–;–;–;–;–;–;–;–;–;–;–;118;56;62;12;•;•;•;–;•;106;89.8305084745763;164;152;92.6829268292683;-46;0;6;5;5;2;0;18;18;565;•;–;–;3;1;–;–;–;466;98.3;450;94.9;450;94.9367088607595;61;129;1;•;–;–;–;–;–;–;–;–;–;–;167;233;4;78;151;1296;72;810;3350;2;1;1;1;0;0;0;0;12;11;16;245;6957.345;28397.3265306122;940.072;3837.02857142857;244;490.945674044266;5729;23479.5081967213;305.002;15.139;27.021;30.686;231.719;350.034682080925;320.002368545713;320.004964010921;639.417190775681;195.79035639413;664.817610062893;495.672955974843;526.726114649682
1053;9376178;178;339;Winklarn, M;33.6957;34.25;12.03;6.71;114.37;114.36;1738.77;1178.46;100.64;66.9;238.76;1417;1433;1409;706;-0.56457304163726;-1.67480809490579;42.0474777448071;41.8100890207715;68;140;40;106;69;387;311;288;13;6;15;10;-4;47;62;58;53;9;87;65;51;1;89;5;–;–;–;–;–;–;–;–;260;178;82;18;5;174;43;13;25;183;70.3846153846154;545;468;85.8715596330275;-285;2;18;17;14;8;1;60;58;1878;•;483;•;6;5;2;•;•;1412;100;1341;95;1341;94.971671388102;103;125.8;4;28;4;4;5;5;–;–;6;–;–;6;467;630;17;192;421;3675;•;•;•;3;2;1;3;0;0;0;0;–;•;4;669;21140.502;31600.1524663677;2644.85;3953.4379671151;683;480.985915492958;17752;25991.21522694;955.482;28.041;75.435;229.369;620.787;319.993153029784;320.005938998006;319.998710384628;680.058362989324;335.098932384342;728.261921708185;414.106761565836;404.466571834993
1054;9376444;444;;Gemeindefreie Gebiete;6.6067;–;–;–;11.98;11.98;1.32;647.22;–;–;11.98;–;0;–;–;–;–;0;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;0;0;0;0;0;0;0;0;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;0;0;0;0;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–
1055;9377112;112;;Bärnau, St;74.4069;83.47;23.78;21.21;302.93;302.94;3426.42;3189.59;68.53;152.28;569.24;3663;3307;3190;1662;-12.9129129129129;-3.53794980344723;49.2272544012902;42.8705819110335;135;221;94;266;169;732;847;726;29;22;35;30;-8;126;153;169;132;21;99;76;50;1;73;4;–;–;–;–;–;–;–;–;615;320;295;127;37;237;198;46;97;375;60.9756097560976;1294;1054;81.4528593508501;-679;0;24;21;23;16;6;90;90;3903;1524;3069;108;15;14;3;141;2666;3093;96.2;2815;87.6;2769;86.1275272161742;361;126.3;3;14;–;10;1;1;–;–;4;1;-1;4;1081;1573;46;514;1013;8650;139;5406;13742;9;6;3;10;0;0;0;0;3;23;29;1568;49777.916;31746.1198979592;6996.672;4462.16326530612;1643;515.53184813304;41342;25162.5076080341;2299.836;61.718;235.637;600.465;1394.486;319.997926064188;319.998098781862;329.999912760519;722.764299182904;381.215273412948;770.408548082967;411.879321181647;418.556922106591
1056;9377113;113;349;Brand;10.2854;40.57;15.73;6.41;39.06;39.06;292;560.46;8.76;40.93;120.22;1223;1186;1169;580;-4.4153720359771;-1.43338954468803;129.008438818565;113.605442176871;59;83;30;93;62;297;288;257;16;8;9;12;-4;92;65;102;67;-2;63;50;30;–;–;–;–;–;–;–;–;–;–;–;480;325;155;31;–;•;•;•;24;385;80.2083333333333;494;399;80.7692307692308;-14;0;2;3;4;1;0;10;10;159;•;•;–;11;6;2;•;•;1201;100;1170;97.4;1170;97.4188176519567;–;111.5;1;•;2;2;2;2;–;–;2;–;–;2;376;620;56;189;375;3202;•;•;•;2;2;–;5;0;0;0;0;•;7;12;610;19575.187;32090.4704918033;3091.15;5067.45901639344;658;558.100084817642;16770;25486.3221884498;1349.727;8.492;142.359;590.792;604.874;359.983043662569;345.003998739791;329.999327610552;1157.57032590051;860.973413379074;1255.04459691252;353.862778730703;325.966985230235
1057;9377115;115;349;Ebnath;11.035;39.82;5.32;3.3;44.54;44.18;402.56;512.17;10.62;55.22;114.02;1495;1336;1272;620;-14.9163879598662;-4.79041916167665;135.416666666667;115.217391304348;53;87;37;75;67;320;361;272;11;6;18;18;-12;52;49;49;53;-4;64;45;27;2;270;19;–;–;–;–;–;–;–;–;162;99;63;9;•;81;31;8;•;98;60.4938271604938;531;467;87.9472693032015;-369;1;6;2;1;2;0;12;11;225;59;•;•;11;9;1;•;•;1295;100;1264;97.6;1264;97.6061776061776;–;105.5;1;•;1;1;1;1;–;–;3;1;–;2;438;675;14;254;407;3572;•;•;•;1;–;1;–;0;0;0;0;3;6;10;649;18879.437;29090.0416024653;2431.265;3746.17103235747;679;530.883502736513;17522;25805.5964653903;803.989;10.123;106.018;96.609;589.474;365.055896141363;349.99834934469;349.998240242143;624.215062111801;182.27251552795;637.736801242236;458.804347826087;397.617834394904
1058;9377116;116;;Erbendorf, St;67.5576;120.7;49.36;18.49;235.51;234.43;2160.16;3853.97;29.62;147.46;515.94;4964;5220;5097;2543;2.67929089443997;-2.35632183908045;73.4754292480758;75.4440497335702;252;415;169;408;298;1257;1148;1150;47;41;68;84;-43;269;283;281;259;24;298;291;153;2;320;27;–;–;–;–;–;–;–;–;1984;1111;873;100;21;1138;304;108;413;1241;62.5504032258065;2066;1324;64.0851887705712;-83;2;14;6;34;10;2;68;66;2934;1226;1175;•;29;25;6;664;21442;5074;98.9;4530;88.3;4530;88.3040935672515;62;120.6;13;278;7;17;4;2;2;–;6;1;1;4;1433;2435;132;924;1379;12538;345;10527;52576;14;11;3;11;2;165;159;143;29;51;91;2556;78483.897;30705.75;11507.31;4502.07746478873;2707;527.063862928349;66275;24482.8223125231;4090.55;47.968;512.577;1047.358;2474.982;350.003648303539;349.998975766639;330.000220855102;800.655705617538;419.96320219221;846.184771971032;352.901154824819;375.855621301775
1059;9377117;117;351;Falkenberg, M;39.2591;21.1;3.77;2.2;138.18;138.18;1433.42;1930.78;148.83;130.29;212.69;946;974;951;474;0.528541226215637;-2.36139630390144;24.095771777891;24.223127865512;52;84;26;97;48;241;228;175;15;9;9;8;1;27;35;31;29;6;30;24;21;1;31;2;–;–;–;–;–;–;–;–;301;224;77;11;11;19;•;•;•;247;82.0598006644518;384;330;85.9375;-83;0;5;6;10;11;1;33;33;1946;770;•;–;3;4;–;–;–;917;98.3;857;91.9;720;77.1704180064309;26;122.2;–;–;1;2;6;5;1;–;5;–;-2;7;290;431;10;108;313;2493;•;•;•;6;4;2;10;0;0;0;0;–;5;9;465;18751.635;40326.0967741935;3521.761;7573.67956989247;502;523.461939520334;16523;32914.3426294821;1162.575;32.316;70.394;556.083;502.872;390.007241129616;359.997954382735;326.999633820518;1209.75546305931;970.114464099896;1319.35691987513;22.4557752341311;41.0401691331924
1060;9377118;118;;Friedenfels;16.2819;37.37;7.29;4.46;50.83;50.82;571.38;844.98;22.25;49.82;122.82;1444;1279;1256;641;-13.0193905817174;-1.7982799061767;88.6977886977887;77.1498771498771;50;88;31;121;61;307;313;285;5;8;11;14;-6;101;84;101;83;1;40;41;35;1;28;2;–;–;–;–;–;–;–;–;196;131;65;13;–;105;44;•;•;107;54.5918367346939;524;436;83.206106870229;-329;0;6;1;6;2;1;16;16;315;98;48;•;4;8;1;•;•;1269;100;1127;88.8;1127;88.8100866824271;7;120.6;2;•;1;1;1;1;–;–;1;–;-1;2;397;659;28;250;381;3469;124;2208;18902;2;2;–;2;0;0;0;0;•;•;6;667;19060.416;28576.335832084;2684.264;4024.38380809595;704;558.730158730159;16586;23559.6590909091;795.76;13.719;111.873;121.219;546.739;369.983818770227;359.998069249582;349.997717103461;632.559618441971;237.376788553259;646.474562798092;434.785373608903;454.328025477707
1061;9377119;119;;Fuchsmühl, M;14.8334;43.37;6.48;6.23;58.87;58.88;437.13;872.76;11.29;21.71;135.62;1732;1667;1566;763;-9.58429561200924;-6.05878824235153;116.790289952798;105.596763317599;64;94;38;124;85;366;441;354;12;8;28;24;-16;86;66;80;93;-27;62;53;32;–;–;–;–;–;–;–;–;–;–;–;202;92;110;19;•;•;15;22;•;137;67.8217821782178;646;581;89.938080495356;-444;0;5;7;3;1;0;16;16;230;91;•;•;6;6;–;–;–;1592;99.1;1450;90.3;1450;90.2864259028643;35;108.1;–;–;1;2;2;1;1;–;3;–;–;3;504;833;27;333;473;4283;62;986;3015;4;3;1;3;1;51;48;42;6;15;28;821;25293.313;30807.9330085262;3502.81;4266.51644336175;896;541.389728096677;23019;25690.8482142857;1048.076;14.372;126.631;130.112;773.801;374.954343855987;360.002842928216;329.998936057027;653.006853582555;203.785046728972;670.345794392523;476.102180685358;488.295918367347
1062;9377127;127;;Immenreuth;26.4201;55.64;25.51;13.42;113.79;99.79;793.29;1476.66;44.09;45.5;254.16;1890;1881;1942;992;2.75132275132275;3.24295587453483;74.5562130177515;73.5049205147615;124;186;60;135;113;512;469;343;13;22;19;17;5;128;180;131;118;62;99;93;66;1;100;5;–;–;–;–;–;–;–;–;576;372;204;20;–;412;19;5;140;405;70.3125;809;638;78.8627935723115;-233;0;6;12;6;3;1;28;28;849;•;29;329;12;11;2;•;•;1883;99.9;1639;86.9;1639;86.9496021220159;107;120.4;6;114;2;2;1;1;–;–;2;–;–;2;562;926;78;284;564;4942;•;1012;3002;5;4;1;4;0;0;0;0;3;6;18;965;37654.931;39020.6538860104;5654.307;5859.38549222798;1057;569.197630586968;27824;26323.5572374645;1527.725;24.75;168.082;301.5;1028.551;360;339.999190873048;360.001087468735;816.965240641711;337.121390374332;835.943315508021;388.667379679144;399.985401459854
1063;9377128;128;348;Kastl;24.7421;36.07;9.97;6.35;90.49;82.39;1079.36;1126.27;21.09;45.9;180.19;1240;1417;1385;710;11.6935483870968;-2.25829216654904;50.1212611156023;55.9822150363783;87;132;47;96;92;371;344;216;15;10;7;13;-3;44;46;67;36;10;97;97;47;–;–;–;–;–;–;–;–;–;–;–;199;148;51;•;•;•;•;17;•;149;74.8743718592965;650;600;92.3076923076923;-451;0;4;9;5;6;0;24;24;785;•;–;•;12;8;2;•;•;1391;99.9;1359;97.6;1359;97.6293103448276;83;121.8;4;31;3;5;2;–;2;–;5;2;3;–;425;652;29;160;463;3789;–;–;–;6;4;2;6;0;0;0;0;–;3;10;717;29650.998;41354.2510460251;5231.464;7296.32357043236;811;579.285714285714;24824;30609.1245376079;1264.163;20.759;94.392;284.827;863.454;274.990064909259;275.002913413355;320.000771396614;910.780259365994;465.065561959654;993.486311239193;147.291066282421;134.865370770338
1064;9377129;129;348;Kemnath, St;56.7953;134.45;56.12;18.18;272.78;269.7;3053.27;1659.97;121.83;154.94;596.93;5045;5297;5414;2654;7.31417244796828;2.20879743250897;88.8204225352113;95.3169014084507;310;435;159;447;329;1463;1234;1037;45;54;68;71;-17;345;302;323;270;32;253;264;147;2;429;32;1;894;62;–;–;–;–;–;3309;1919;1390;279;•;1991;480;323;•;2492;75.3097612571774;2307;1492;64.6727351538795;1000;1;18;29;23;14;2;87;86;2582;866;64;145;40;31;3;•;•;5381;99.9;5235;97.2;5225;97.0287836583101;–;118.3;7;62;21;75;14;10;3;1;28;6;12;10;1586;2659;171;977;1511;13837;115;3351;10512;22;15;7;23;1;107;106;69;13;26;79;2697;105746.568;39208.9610678532;18491.464;6856.30849091583;2885;538.74883286648;80826;28015.9445407279;5352.652;53.219;563.009;1314.998;3413.513;319.998797426493;320.000568375583;320;990.131705512394;495.326304106548;1064.4507954125;85.8283388827229;193.292767352888
1065;9377131;131;;Konnersreuth, M;23.4791;37.13;13.11;11.05;102.39;102.39;1267.61;739.85;26.39;58.13;212.66;1825;1874;1780;926;-2.46575342465754;-5.01600853788688;77.7257240204429;75.809199318569;96;151;51;154;128;409;458;333;14;11;27;25;-14;63;55;71;45;10;77;72;51;1;70;5;–;–;–;1;25;7;–;–;438;237;201;101;5;324;•;•;84;327;74.6575342465753;737;626;84.9389416553596;-299;0;5;11;14;9;0;39;39;1800;608;1518;–;8;6;2;•;•;1780;99.6;1692;94.6;1692;94.6308724832215;–;121.3;5;28;2;2;1;1;–;–;1;–;-1;2;511;750;26;229;495;4146;•;•;•;8;5;3;8;1;42;40;37;4;11;20;834;27658.144;33163.242206235;3698.277;4434.38489208633;905;495.347564313082;23532;26002.2099447514;1171.327;26.062;123.179;282.131;736.747;360.022102500345;345.000560161326;330.000095810219;655.47118074986;310.8248461108;688.243424734191;433.264689423615;463.296629213483
1066;9377132;132;350;Krummennaab;17.6834;41.14;12.12;10.57;80.08;71.82;978.06;482.84;31.49;66.95;178.56;1748;1548;1471;742;-15.8466819221968;-4.97416020671835;98.868778280543;83.2013574660634;76;105;44;122;90;357;371;306;8;14;15;12;2;100;99;98;98;1;42;37;24;1;114;6;–;–;–;–;–;–;–;–;65;36;29;–;5;•;•;•;25;37;56.9230769230769;610;582;95.4098360655738;-545;1;4;4;8;6;4;27;26;1478;•;•;•;8;10;–;–;–;1472;99.4;1387;93.7;1352;91.2896691424713;–;120.6;–;–;–;–;–;–;–;–;–;–;–;–;467;774;25;282;467;4092;–;•;•;8;7;1;10;0;0;0;0;–;7;16;767;21991.998;28672.7483702738;2903.408;3785.40808344198;826;555.10752688172;19632;23767.5544794189;860.389;18.019;104.687;48.71;683.321;330.018315018315;330.003467515683;380.006699793423;579.776954177898;141.851078167116;589.268867924528;456.229110512129;496.120465434634
1067;9377133;133;;Kulmain;35.5105;70.73;9.88;5.41;173.24;153.48;1639.21;1435.74;25.03;82.68;321.46;2134;2325;2269;1117;6.3261480787254;-2.40860215053763;66.0885723134097;63.8974936637567;125;184;65;195;113;598;528;461;26;12;12;24;-12;116;59;101;81;-22;126;95;60;1;82;5;–;–;–;–;–;–;–;–;132;53;79;9;4;39;•;10;•;76;57.5757575757576;895;839;93.7430167597765;-763;0;7;12;13;9;3;44;44;1784;•;•;28;14;23;–;–;–;2312;100;2261;97.8;2261;97.7941176470588;702;121.7;1;•;2;2;–;–;–;–;1;–;–;1;698;1045;24;290;731;5899;•;•;•;15;12;3;14;0;0;0;0;•;10;6;1129;37901.562;33570.9140832595;5340.116;4729.952170062;1279;567.68752774079;34219;26754.4956997654;1587.835;35.488;166.102;163.354;1217.011;370.013554373892;370.003564109418;349.998123545748;696.113546690048;179.228408592723;702.61464270057;408.021043402017;413.748796498906
1068;9377137;137;347;Leonberg;51.3408;31.21;5.62;14.1;143.1;143.1;1707.71;2955.94;60.53;105.21;250.72;1075;1079;995;526;-7.44186046511628;-7.78498609823912;20.9388391118037;19.380599922088;51;89;27;78;76;229;278;167;11;8;11;8;0;22;29;38;33;-4;–;–;–;–;–;–;–;–;–;–;–;–;–;–;40;31;9;4;9;•;•;–;3;19;47.5;398;377;94.7236180904523;-358;0;5;5;16;7;2;35;35;2345;943;1808;•;5;6;–;–;–;1005;99.9;959;95.3;959;95.3280318091451;445;127.8;1;•;5;8;1;1;–;–;1;–;–;1;316;436;11;121;304;2509;•;•;•;8;7;1;8;0;0;0;0;–;•;4;427;12957.602;30345.6721311475;1671.139;3913.67447306792;443;431.7738791423;10300;23250.5643340858;552.709;45.201;61.343;76.027;369.008;359.995221408092;349.991441775546;324.997447156132;557.728557013118;224.363269424823;577.091826437941;428.238143289607;477.279046673287
1069;9377139;139;;Mähring, M;72.9307;50.43;8.84;8.84;204.27;204.27;3291.48;3427.56;34.39;124.12;384.13;1882;1833;1781;937;-5.36663124335813;-2.83687943262412;25.8055669820376;24.4206773618538;86;129;64;139;96;427;455;385;15;9;23;21;-12;94;85;132;77;8;62;65;38;1;60;2;–;–;–;–;–;–;–;–;202;144;58;15;15;141;17;•;•;112;55.4455445544555;682;592;86.8035190615836;-480;3;9;17;26;21;4;80;77;5772;2294;2918;51;6;4;–;–;–;1828;99.6;1683;91.7;1683;91.6666666666667;570;125.6;8;105;5;7;–;–;–;–;2;–;–;2;581;809;27;196;586;4701;76;1380;7425;6;3;3;5;0;0;0;0;•;8;11;831;27688.844;33319.908543923;3728.811;4487.13718411552;890;488.742449203734;22313;25070.7865168539;1125.27;59.55;100.626;190.006;771.928;320.006448492665;319.996183934364;320.001021763564;628.642458100559;268.65251396648;666.074860335196;439.886033519553;451.437605872389
1070;9377141;141;347;Mitterteich, St;39.3823;138.28;92.32;29.57;217.4;213.72;1783.08;1257.96;112.73;140.45;559.7;7311;6887;6619;3265;-9.46518944056901;-3.89138957456076;185.652615540884;168.080243778568;328;438;170;460;424;1547;1701;1551;60;68;109;98;-30;346;302;300;285;17;246;268;163;2;353;22;–;–;–;–;–;–;–;–;3517;2179;1338;340;7;1845;528;278;859;2385;67.8134773955075;2749;1618;58.8577664605311;767;0;8;14;24;16;0;62;62;2564;•;412;•;38;45;5;1381;60824;6632;99.9;6549;98.6;6549;98.6443741527338;–;142.1;6;51;7;8;9;7;1;1;20;4;4;12;1813;3526;235;1670;1621;16571;113;11449;26507;37;29;8;38;1;110;110;89;45;108;143;3654;104728.334;28661.284619595;14405.7;3942.44663382594;3953;593.543543543544;90720;22949.6584872249;6041.207;38.444;767.628;1551.665;3673.195;350;350.000455950611;349.999824305568;908.998946734878;455.364128799278;941.786939512489;314.96780018056;324.597701149425
1071;9377142;142;;Neualbenreuth, M;50.1255;40.21;8.82;80.37;147.49;147.49;1929.17;2560.03;29.27;104.14;348.76;1474;1417;1366;696;-7.32700135685211;-3.59915314043754;29.4035507680032;27.2491522042689;58;107;38;114;80;286;368;315;5;11;13;14;-3;64;110;70;99;11;74;47;20;1;52;2;–;–;–;–;–;–;–;–;277;97;180;48;•;38;96;•;•;176;63.5379061371841;539;439;81.4471243042672;-263;0;13;15;16;10;2;56;56;1852;•;2128;•;14;11;–;–;–;1329;96.9;1306;95.2;1306;95.1895043731778;521;125.4;6;31;–;1;1;1;–;–;1;–;–;1;455;720;58;219;443;3764;716;25776;90431;4;4;–;4;0;0;0;0;•;4;15;662;20243.841;30579.8202416918;2467.745;3727.71148036254;686;500.729927007299;17196;25067.055393586;989.293;44.117;129.918;244.594;566.674;369.984904394498;369.999715205195;350.000554982074;710.698994252874;370.745689655172;727.025862068965;416.433908045977;419.230653643877
1072;9377143;143;349;Neusorg;17.8348;63.91;33.63;6.89;96.53;71.96;430.58;1055.14;13.23;45.91;224.95;2159;1936;1920;939;-11.0699397869384;-0.826446280991732;121.08805384184;107.683679192372;99;137;49;149;104;439;477;466;26;17;26;31;-14;129;83;126;83;0;71;78;36;–;–;–;–;–;–;–;–;–;–;–;353;155;198;16;•;76;152;•;100;260;73.6543909348442;725;632;87.1724137931035;-372;1;3;4;5;1;1;15;14;461;152;•;•;8;10;1;•;•;1935;100;1867;96.5;1867;96.4857881136951;73;121.4;6;16;–;-2;–;–;–;–;–;–;-1;1;573;937;29;331;577;4918;•;•;•;10;8;2;10;1;52;46;41;4;16;27;1002;31505.715;31442.8293413174;4280.885;4272.34031936128;1079;563.152400835073;28900;26784.0593141798;1537.45;13.765;231.98;295.451;993.367;370.02688172043;350;359.998459924344;804.105648535565;345.933054393305;824.391213389121;309.985355648536;333.740760020823
